No,표준ID,ARS-ID,정류장명,X좌표,Y좌표,비고,지번주소,도로명주소
202,100900060,01546,종로센트레빌후문.e편한세상보문아파트,127.0161855253,37.5817743934,,서울특별시 종로구 숭인동 2-1,서울특별시 성북구 보문동3가 낙산길 255
203,100900059,01547,사우디대사관앞.경남빌라,126.9850311776,37.5841056738,,서울특별시 종로구 가회동 1-12,서울특별시 종로구 북촌로 81
204,100900058,01548,안국선원.삼거리,126.984994076,37.5827909789,,서울특별시 종로구 가회동 1-168,서울특별시 종로구 북촌로 65
205,100900182,01549,구기터널입구,126.9567768927,37.6082046142,,서울특별시 종로구 구기동 110-22,서울특별시 종로구 진흥로 432
206,100900057,01550,종로3가.1.3.5호선,126.9921806628,37.5710729861,,서울특별시 종로구 묘동 59-7,서울특별시 종로구 돈화문로 28-2
207,100900056,01551,경복궁,126.9793377561,37.576950157,,서울특별시 종로구 세종로 1-58,서울특별시 종로구 삼청로 10
208,100900055,01552,경복궁역,126.9722764647,37.5766774815,,서울특별시 종로구 체부동 50-1,서울특별시 종로구 자하문로 5
209,100900054,01553,소나무집,126.964110466,37.6112770717,,서울특별시 종로구 평창동 556-2,서울특별시 종로구 평창길 106
210,100900186,01554,독립문역3번출구,126.9597453483,37.5728784775,,서울특별시 종로구 교북동 1-60,서울특별시 종로구 통일로 224-1
211,100900053,01555,청룡사.보문파크뷰자이아파트,127.01700714,37.5800189539,,서울특별시 종로구 숭인동 22-5,서울특별시 종로구 동망산길 65
212,100900052,01556,북촌한옥마을입구.정세권활동터,126.9849422317,37.5815997311,,서울특별시 종로구 가회동 1-168,서울특별시 종로구 북촌로 53
213,100900217,01557,종로1.2.3.4가동주민센터,126.9911314256,37.5743837122,,서울특별시 종로구 와룡동 68,서울특별시 종로구 돈화문로 66
214,100900051,01558,창덕궁,126.9906200153,37.5760892484,,서울특별시 종로구 와룡동 101-1,서울특별시 종로구 돈화문로 86
215,100900050,01561,아름다운실버,126.965463701,37.6120100581,,서울특별시 종로구 평창동 547-7,서울특별시 종로구 평창16길 24
216,100900049,01562,독립문초등학교,126.9607207234,37.5738474794,,서울특별시 종로구 무악동 46-183,서울특별시 종로구 통일로12길 24-1
217,100900206,01563,종로센트레빌아파트,127.0156926979,37.5803534405,,서울특별시 종로구 숭인동 2-1,서울특별시 종로구 동망산길 32
218,100900048,01564,가회동주민센터,126.9848497239,37.5799390098,,서울특별시 종로구 가회동 120-1,서울특별시 종로구 북촌로 35
219,100900097,01565,문방구,126.9579797248,37.6062686142,,서울특별시 종로구 구기동 98,서울특별시 종로구 진흥로22나길 1
220,100900096,01566,원남로터리,126.997511497,37.5762373738,,서울특별시 종로구 원남동 117-1,서울특별시 종로구 창경궁로 158
221,100900095,01567,보현산신각,126.9657790521,37.6134825236,,서울특별시 종로구 평창동 545-1,서울특별시 종로구 평창길 134
222,100900094,01568,천사유치원,126.9618603707,37.5746480221,,서울특별시 종로구 행촌동 210-203,서울특별시 종로구 통일로12길 54-1
223,100900093,01569,쌍용아파트입구.창신역,127.0149635738,37.580511226,,서울특별시 종로구 창신동 1,서울특별시 종로구 동망산길 17
224,100900092,01570,아름다운가게.정독도서관,126.9850220301,37.5788991733,,서울특별시 종로구 재동 38-2,서울특별시 종로구 북촌로 23
225,100900091,01571,산정빌라,126.9574922002,37.6051519935,,서울특별시 종로구 구기동 266,서울특별시 종로구 홍지문길 78
226,100900090,01572,이화사거리,127.0020107348,37.5764698644,,서울특별시 종로구 연건동 218,서울특별시 종로구 대학로 57
227,100900089,01573,혜원사,126.9676873462,37.6143102577,,서울특별시 종로구 평창동 532,서울특별시 종로구 평창11길 102
228,100900088,01574,무악현대아파트후문,126.962001046,37.5763060751,,서울특별시 종로구 무악동 46-264,서울특별시 종로구 통일로12길 92
229,100900086,01576,헌법재판소.안국역,126.9856755706,37.5775584314,,서울특별시 종로구 재동 83-3,서울특별시 종로구 북촌로 5-1
230,100900184,01577,청구빌라,126.9569839726,37.6046102563,,서울특별시 종로구 구기동 266-2,서울특별시 종로구 홍지문길 69
231,100900085,01578,서울대어린이병원응급실.갑상선센터,126.9995029662,37.5781188768,,서울특별시 종로구 연건동 28-22,서울특별시 종로구 대학로 101
232,100900083,01580,화인빌라,126.9685386165,37.6129345305,,서울특별시 종로구 평창동 530-9,서울특별시 종로구 평창길 182
233,100900082,01581,넓은마당,126.9628880463,37.5752728058,,서울특별시 종로구 행촌동 210-8,서울특별시 종로구 인왕산로1길 55
234,100900207,01582,창신초등학교,127.0153885503,37.5769032044,,서울특별시 종로구 창신동 23-825,서울특별시 종로구 지봉로11길 2
235,100900081,01583,수운회관,126.986517218,37.5751598262,,서울특별시 종로구 경운동 88-3,서울특별시 종로구 삼일대로 453
236,100900080,01584,상명대후문,126.9573354115,37.6040255786,,서울특별시 종로구 홍지동 7-1,서울특별시 종로구 홍지문길 64
237,100900079,01586,힐탑,126.9690205751,37.6116055569,,서울특별시 종로구 평창동 523-106,서울특별시 종로구 평창길 198
238,100900187,01587,신학대학교총회본부,126.9634445669,37.5739763092,,서울특별시 종로구 행촌동 1-28,서울특별시 종로구 인왕산로1가길 11
239,100900078,01589,낙원상가,126.9872918609,37.5736776169,,서울특별시 종로구 경운동 49,서울특별시 종로구 삼일대로 439
240,100900077,01590,완성빌라,126.9575011241,37.6034020863,,서울특별시 종로구 홍지동 69-39,서울특별시 종로구 홍지문2길 20
241,100900076,01591,서울대병원장례식장,126.9974309648,37.5805553988,,서울특별시 종로구 연건동 28-33,서울특별시 종로구 대학로 101
242,100900075,01592,혜화역1번출구,127.0019407215,37.5834542178,,서울특별시 종로구 혜화동 178-1,서울특별시 종로구 대학로 138
243,100900074,01593,파라과이대사관,126.9699479367,37.6124059606,,서울특별시 종로구 평창동 509-1,서울특별시 종로구 평창길 210
244,100900073,01594,한국사회과학자료원,126.9641432573,37.5736332076,,서울특별시 종로구 사직동 304-28,서울특별시 종로구 인왕산로1길 29
245,100900205,01595,동묘역,127.0142453819,37.5726943506,,서울특별시 종로구 창신동 204-8,서울특별시 종로구 종로 329
246,100900121,01596,금강제화,126.9874384317,37.5705445369,,서울특별시 종로구 인사동 78-3,서울특별시 종로구 삼일대로 403
247,100900120,01597,경진빌라,126.9578303612,37.6020037175,,서울특별시 종로구 홍지동 69-58,서울특별시 종로구 홍지문길 38
248,100900198,01598,성균관대학교앞,126.9993659265,37.5833082555,,서울특별시 종로구 명륜2가 194-1,서울특별시 종로구 명륜2가 창경궁로 246
249,100900176,01599,광화문한국통신,126.977317218,37.5719018726,,서울특별시 종로구 세종로 84-6,서울특별시 종로구 세종로 세종대로 178
250,100900119,01607,EN갤러리,126.9707007997,37.6134063548,,서울특별시 종로구 평창동 488-7,서울특별시 종로구 평창길 230
251,100900118,01667,종로문화센터,126.9646261961,37.5746470811,,서울특별시 종로구 사직동 284-1,서울특별시 종로구 사직로7길 23
252,100900117,01682,동대문역.2번출구,127.0117218002,37.5720494465,,서울특별시 종로구 창신동 442-1,서울특별시 종로구 종로 305-1
253,100900116,01683,종각역YMCA,126.9850714936,37.5703393522,,서울특별시 종로구 종로2가 1-2,서울특별시 종로구 종로2가 종로 67-2
254,100900115,01684,서교빌라,126.9571553655,37.601989057,,서울특별시 종로구 홍지동 69-14,서울특별시 종로구 홍지문4길 3
255,100900177,01685,경복궁역,126.9724733176,37.5770722054,,서울특별시 종로구 통의동 139,서울특별시 종로구 자하문로 12
256,100900195,01686,연건동,127.0007449647,37.5761256624,,서울특별시 종로구 연건동 203-12,서울특별시 종로구 율곡로 199
257,100900199,01697,성대입구,126.998853007,37.5832668015,,서울특별시 종로구 명륜2가 195-12,서울특별시 종로구 명륜2가 창경궁로 241
258,100900114,01698,무애사,126.9718458037,37.6139004282,,서울특별시 종로구 평창동 488-1,서울특별시 종로구 평창길 239
259,100900113,01699,단군성전앞,126.9653175119,37.5755600915,,서울특별시 종로구 사직동 262-27,서울특별시 종로구 사직로7길 14-9
260,100900192,01702,동대문종합시장,127.0061400046,37.571176058,,서울특별시 종로구 종로5가 11-2,서울특별시 종로구 종로5가 종로 255
261,100900112,01714,상명초등학교,126.956715418,37.6009238115,,서울특별시 종로구 홍지동 70-1,서울특별시 종로구 홍지문2길 2
262,100900179,01720,법련사,126.9796650539,37.5765879752,,서울특별시 종로구 사간동 122-2,서울특별시 종로구 삼청로 8
263,100900111,01721,광화문새마을금고,126.9710277184,37.5794930902,,서울특별시 종로구 통인동 133-2,서울특별시 종로구 자하문로 39
264,100900110,01722,성균관대학교,126.9972179386,37.5850311082,,서울특별시 종로구 명륜2가 65-1,서울특별시 종로구 명륜2가 성균관로 26
265,100900109,01723,제1놀이터,126.9741212409,37.6145722576,,서울특별시 종로구 평창동 475-1,서울특별시 종로구 평창35길 27
266,100900108,01724,활터앞,126.9653293849,37.5768126115,,서울특별시 종로구 사직동 산 1-11,서울특별시 종로구 사직로9길 15-25
267,100900107,01725,종로5가.3번출구,127.0020898456,37.5714192458,,서울특별시 종로구 종로5가 54-1,서울특별시 종로구 종로5가 대학로 4
268,100900106,01727,인사동들머리.3.1독립선언터,126.983296967,37.5719470235,,서울특별시 종로구 공평동 17,서울특별시 종로구 우정국로 36
269,100900105,01728,정독도서관,126.9802007494,37.580191528,,서울특별시 종로구 소격동 73,서울특별시 종로구 삼청로 48
270,100900104,01729,오거리.한옥마을입구,126.9697392663,37.5794684375,,서울특별시 종로구 통인동 74-1,서울특별시 종로구 자하문로9길 24
271,100900103,01732,밀알기도원,126.9757438761,37.6163963984,,서울특별시 종로구 평창동 446-1,서울특별시 종로구 평창7길 29
272,100000360,01733,창경궁.고궁호텔.메이플레이스호텔,126.9974492169,37.5765581609,,서울특별시 종로구 원남동 118-1,서울특별시 종로구 창경궁로 158
273,100000329,01762,광화문,126.9738331615,37.5703260433,,서울특별시 종로구 신문로1가 47,서울특별시 종로구 신문로1가 새문안로 81-2
274,100000330,01763,종로1가,126.980129,37.57037,,서울특별시 종로구 종로1가 54,서울특별시 종로구 종로1가 종로 27-2
275,100000333,01766,종로2가,126.9855751378,37.5699685262,,서울특별시 종로구 종로2가 84-1,서울특별시 종로구 종로2가 종로 74
276,100000334,01767,종로3가,126.9931553118,37.5705896376,,서울특별시 종로구 종로3가 45-4,서울특별시 종로구 종로3가 종로 139-1
277,100000335,01768,종로3가,126.9909932186,37.5701024255,,서울특별시 종로구 종로3가 119,서울특별시 종로구 종로3가 종로 120
278,100000336,01769,종로4가,126.9968799905,37.5704208133,,서울특별시 종로구 종로4가 91,서울특별시 종로구 종로4가 종로 172-1
279,100000338,01771,동대문종합시장종로6가,127.0032060634,37.5707920608,,서울특별시 종로구 종로5가 194-1,서울특별시 종로구 종로5가 종로 230-1
280,100900102,01776,종로도서관,126.9671251598,37.5764842271,,서울특별시 종로구 사직동 1-28,서울특별시 종로구 사직로9길 15-8
281,100000343,01777,경복궁역,126.9715056448,37.5761780936,,서울특별시 종로구 내자동 1-1,서울특별시 종로구 사직로 115
282,100000344,01778,경복궁역,126.971315603,37.5757554359,,서울특별시 종로구 내자동 112-4,서울특별시 종로구 사직로 114
283,100000345,01779,안국역,126.985229602,37.5766137515,,서울특별시 종로구 안국동 148,서울특별시 종로구 율곡로 53
284,100000346,01780,안국역,126.9855059829,37.5763185096,,서울특별시 종로구 경운동 96-15,서울특별시 종로구 율곡로 56
285,100000347,01781,창덕궁,126.9887919183,37.5775279022,,서울특별시 종로구 운니동 98-7,서울특별시 종로구 율곡로 83
286,100000348,01782,성대입구,126.9997033431,37.5835875947,,서울특별시 종로구 명륜2가 41-9,서울특별시 종로구 명륜2가 창경궁로 248-4
287,100900101,01790,종로사우나,126.9877503526,37.5738011149,,서울특별시 종로구 낙원동 48-3,서울특별시 종로구 삼일대로 440
288,100900180,01791,엄마분식,126.9557163281,37.6012424257,,서울특별시 종로구 홍지동 20-2,서울특별시 종로구 홍지문2길 9
289,100900100,01792,삼청파출소,126.9813258198,37.58164517,,서울특별시 종로구 화동 61,서울특별시 종로구 삼청로 68
290,100900099,01793,통인시장.종로구보건소,126.9687504797,37.5803350289,,서울특별시 종로구 누하동 17,서울특별시 종로구 필운대로 48
